paramSet,rep,method,threshNr,nrTurns,length,angleMu,angleSD,stepMu,stepSD
11,3,interval,5,33,713.663948603032,66.8543215941115,53.4175210368897,21.6261802606979,4.1154656851443
11,4,interval,5,33,682.481072504045,69.3543050836213,50.2981787599938,20.6812446213347,4.95402897752219
11,5,interval,5,33,699.980905426837,65.9389557243258,46.0584197287894,21.211542588692,4.14588054001307
11,6,interval,5,33,689.696085948559,80.4658064754691,42.8871920297077,20.8998813923806,3.59921746821025
11,7,interval,5,33,701.94385755641,65.0539739274772,51.1124462120492,21.2710259865579,4.89908150711288
11,8,interval,5,33,670.732045042558,61.7384804428038,43.2113827151844,20.3252134861381,4.62623858537228
11,9,interval,5,33,672.50616814669,68.2379429528652,52.1174312548668,20.3789747923239,4.60729630362917
11,10,interval,5,33,678.237562322689,76.9283504434757,43.7606450006,20.5526534037178,5.03045505835353
11,1,local,1,95,941.715614729121,63.540442419381,7.47967446613094,9.91279594451706,2.29185561657033
11,2,local,1,92,943.150168372244,63.7199221205858,8.95052936068294,10.2516322649157,3.04109285387208
11,3,local,1,96,943.356640367595,62.0397767273813,7.89579102755678,9.82663167049578,3.00131192375711
11,4,local,1,92,944.09597736713,64.0870637187369,13.0019968895754,10.2619127974688,3.22145879643138
11,5,local,1,97,941.452810008879,63.1028226487281,8.13437810583076,9.70569907225649,2.66528282916022
11,6,local,1,92,943.070541262252,64.8939591771008,7.41725323396173,10.2507667528506,2.81978970055414
11,7,local,1,95,943.505067101336,62.1849894768709,9.1650839076691,9.93163228527722,3.15282662560781
11,8,local,1,101,937.93698175137,63.0867278083194,7.5161342990571,9.28650476981554,2.75847245594392
11,9,local,1,100,938.772494957063,63.1778317877488,9.31977201326213,9.38772494957063,2.82960514121609
11,10,local,1,97,941.494105455652,62.7097132529861,8.68025575890855,9.70612479851187,2.86703323850528
11,1,local,2,95,941.715614729121,63.540442419381,7.47967446613094,9.91279594451706,2.29185561657033
11,2,local,2,92,943.150168372244,63.7199221205858,8.95052936068294,10.2516322649157,3.04109285387208
11,3,local,2,96,943.356640367595,62.0397767273813,7.89579102755678,9.82663167049578,3.00131192375711
11,4,local,2,92,944.09597736713,64.0870637187369,13.0019968895754,10.2619127974688,3.22145879643138
11,5,local,2,97,941.452810008879,63.1028226487281,8.13437810583076,9.70569907225649,2.66528282916022
11,6,local,2,92,943.070541262252,64.8939591771008,7.41725323396173,10.2507667528506,2.81978970055414
11,7,local,2,95,943.505067101336,62.1849894768709,9.1650839076691,9.93163228527722,3.15282662560781
11,8,local,2,101,937.93698175137,63.0867278083194,7.5161342990571,9.28650476981554,2.75847245594392
11,9,local,2,100,938.772494957063,63.1778317877488,9.31977201326213,9.38772494957063,2.82960514121609
11,10,local,2,97,941.494105455652,62.7097132529861,8.68025575890855,9.70612479851187,2.86703323850528
11,1,local,3,95,941.715614729121,63.540442419381,7.47967446613094,9.91279594451706,2.29185561657033
11,2,local,3,92,943.150168372244,63.7199221205858,8.95052936068294,10.2516322649157,3.04109285387208
11,3,local,3,96,943.356640367595,62.0397767273813,7.89579102755678,9.82663167049578,3.00131192375711
11,4,local,3,92,944.09597736713,64.0870637187369,13.0019968895754,10.2619127974688,3.22145879643138
11,5,local,3,97,941.452810008879,63.1028226487281,8.13437810583076,9.70569907225649,2.66528282916022
11,6,local,3,92,943.070541262252,64.8939591771008,7.41725323396173,10.2507667528506,2.81978970055414
11,7,local,3,95,943.505067101336,62.1849894768709,9.1650839076691,9.93163228527722,3.15282662560781
11,8,local,3,101,937.93698175137,63.0867278083194,7.5161342990571,9.28650476981554,2.75847245594392
11,9,local,3,100,938.772494957063,63.1778317877488,9.31977201326213,9.38772494957063,2.82960514121609
11,10,local,3,97,941.494105455652,62.7097132529861,8.68025575890855,9.70612479851187,2.86703323850528
11,1,local,4,88,928.745473683292,65.5486587093831,11.0603357978359,10.5539258373101,3.54712884819896
11,2,local,4,80,917.592697598507,63.6651564544271,19.7494092605348,11.4699087199813,4.31826220186303
11,3,local,4,87,922.718618119073,61.1844185415022,15.007582080968,10.6059611278054,4.00331503022578
11,4,local,4,86,931.786723804771,63.9750209628564,16.6251377881592,10.8347293465671,3.97441242822255
11,5,local,4,83,910.309007630254,61.9535507812243,18.1409586341487,10.9675784051838,3.60862529187744
11,6,local,4,78,914.897570515658,67.4118236259899,18.0064259314411,11.729456032252,4.3951176511602
11,7,local,4,82,918.609841921665,63.1203052956559,16.8167929742945,11.2025590478252,5.23887751486113
11,8,local,4,92,915.460754604484,65.3098450436307,15.2387998685548,9.9506603761357,3.66455769724596
11,9,local,4,87,911.10907100282,65.4357396095724,19.616058131807,10.4725180575037,4.34143000802672
11,10,local,4,84,915.725470883809,65.535336136119,15.5152532291384,10.9014937009977,5.13930745823613
11,1,local,5,1,220.38002671104,53.8525766883443,0,220.38002671104,0
11,2,local,5,0,85.0056326736725,NaN,NaN,Inf,NaN
11,3,local,5,0,51.122451141723,NaN,NaN,Inf,NaN
11,4,local,5,1,126.483472806521,1.49568427415109,0,126.483472806521,0
11,5,local,5,1,312.920298974455,57.3914057288549,0,312.920298974455,0
11,6,local,5,1,171.970606034012,53.4193445233998,0,171.970606034012,0
11,7,local,5,2,323.893229068468,138.166272499575,0.596848380370396,161.946614534234,49.4650914581908
11,8,local,5,1,230.45273898713,79.7547031098939,0,230.45273898713,0
11,9,local,5,0,21.108662940186,NaN,NaN,Inf,NaN
11,10,local,5,0,132.876238866051,NaN,NaN,Inf,NaN
11,1,nonlocal,1,178,934.315538912148,35.812361471309,25.6705260281074,5.24896370175364,3.16868212514179
11,2,nonlocal,1,158,920.980428765274,37.8147089817714,27.9559328340068,5.82899005547642,3.28997060090636
11,3,nonlocal,1,172,930.166516160673,35.2522407878473,25.8300233800784,5.40794486139926,3.07082079219151
11,4,nonlocal,1,170,936.625140519989,36.3068857465558,28.484173017342,5.50955965011758,3.40598728781345
11,5,nonlocal,1,171,928.457840825149,36.4948143746162,25.3782307448968,5.42957801652134,3.09313331903724
11,6,nonlocal,1,183,939.936930384472,33.6696768943776,27.2446651334605,5.13626737915012,3.36754590881096
11,7,nonlocal,1,164,929.337397316378,36.4307304239967,26.448417281136,5.66669144705108,3.15592240142608
11,8,nonlocal,1,184,931.876325024645,34.8971439147637,27.5263925372077,5.06454524469916,3.07276066221762
11,9,nonlocal,1,177,924.326263517192,34.9108827666159,26.3526777797363,5.22218227975815,3.02127859217792
11,10,nonlocal,1,165,926.536319872656,37.3465603420437,25.7758401127113,5.61537163559186,3.32047167196822
11,1,nonlocal,2,178,934.315538912148,35.812361471309,25.6705260281074,5.24896370175364,3.16868212514179
11,2,nonlocal,2,158,920.980428765274,37.8147089817714,27.9559328340068,5.82899005547642,3.28997060090636
11,3,nonlocal,2,172,930.166516160673,35.2522407878473,25.8300233800784,5.40794486139926,3.07082079219151
11,4,nonlocal,2,170,936.625140519989,36.3068857465558,28.484173017342,5.50955965011758,3.40598728781345
11,5,nonlocal,2,171,928.457840825149,36.4948143746162,25.3782307448968,5.42957801652134,3.09313331903724
11,6,nonlocal,2,183,939.936930384472,33.6696768943776,27.2446651334605,5.13626737915012,3.36754590881096
11,7,nonlocal,2,164,929.337397316378,36.4307304239967,26.448417281136,5.66669144705108,3.15592240142608
11,8,nonlocal,2,184,931.876325024645,34.8971439147637,27.5263925372077,5.06454524469916,3.07276066221762
11,9,nonlocal,2,177,924.326263517192,34.9108827666159,26.3526777797363,5.22218227975815,3.02127859217792
11,10,nonlocal,2,165,926.536319872656,37.3465603420437,25.7758401127113,5.61537163559186,3.32047167196822
11,1,nonlocal,3,178,934.315538912148,35.812361471309,25.6705260281074,5.24896370175364,3.16868212514179
11,2,nonlocal,3,158,920.980428765274,37.8147089817714,27.9559328340068,5.82899005547642,3.28997060090636
11,3,nonlocal,3,172,930.166516160673,35.2522407878473,25.8300233800784,5.40794486139926,3.07082079219151
11,4,nonlocal,3,170,936.625140519989,36.3068857465558,28.484173017342,5.50955965011758,3.40598728781345
11,5,nonlocal,3,171,928.457840825149,36.4948143746162,25.3782307448968,5.42957801652134,3.09313331903724
11,6,nonlocal,3,183,939.936930384472,33.6696768943776,27.2446651334605,5.13626737915012,3.36754590881096
11,7,nonlocal,3,164,929.337397316378,36.4307304239967,26.448417281136,5.66669144705108,3.15592240142608
11,8,nonlocal,3,184,931.876325024645,34.8971439147637,27.5263925372077,5.06454524469916,3.07276066221762
11,9,nonlocal,3,177,924.326263517192,34.9108827666159,26.3526777797363,5.22218227975815,3.02127859217792
11,10,nonlocal,3,165,926.536319872656,37.3465603420437,25.7758401127113,5.61537163559186,3.32047167196822
11,1,nonlocal,4,162,916.116810108528,36.4348781890647,27.7478825084846,5.65504203770696,4.26727313692448
11,2,nonlocal,4,145,914.965249316127,37.4537841082985,28.8985580863596,6.31010516769743,5.77951722901506
11,3,nonlocal,4,160,923.067900274961,36.2395708005559,26.2535583804624,5.76917437671851,3.82620897294402
11,4,nonlocal,4,146,913.208606694437,36.6725602691235,28.593370597908,6.25485347050984,5.71120074318777
11,5,nonlocal,4,142,903.485189074161,37.4585435547718,26.2487283939333,6.36257175404339,5.72328088818148
11,6,nonlocal,4,137,907.692799869952,39.3016406478849,28.4215472395314,6.6254948895617,4.54053019087763
11,7,nonlocal,4,143,905.799795094976,38.971929035649,26.8781475332865,6.33426430136347,5.19878484090891
11,8,nonlocal,4,184,923.996355682505,34.4300560629786,28.7168469071976,5.02171932436144,3.19258673241193
11,9,nonlocal,4,158,904.632675268851,38.4798323241321,27.8793595283477,5.72552326119526,3.99837465874082
11,10,nonlocal,4,144,909.027342418114,38.7024868465385,29.0391704340354,6.31268987790357,4.7487923762207
11,1,nonlocal,5,38,755.078401764127,76.655155498264,36.7057227138684,19.8704842569507,19.1544432750051
11,2,nonlocal,5,39,702.397798410242,59.9065552159466,41.1051337458986,18.010199959237,9.14991583954655
11,3,nonlocal,5,27,595.418969392674,77.9199493186686,45.2072851095056,22.0525544219509,13.2804037160642
11,4,nonlocal,5,46,747.829656558036,63.5971950127194,37.6091436660735,16.2571664469138,12.0772236391099
11,5,nonlocal,5,38,761.961565337457,62.7528851936804,38.8106048635907,20.0516201404594,14.2970398575104
11,6,nonlocal,5,31,679.529900067673,70.1157723016499,41.7842364188422,21.9203193570217,13.1692008334912
11,7,nonlocal,5,28,658.912064998669,65.8221913936628,47.2539483639557,23.5325737499525,15.042626637185
11,8,nonlocal,5,50,800.070917984097,59.6348078110034,38.3107508960697,16.0014183596819,14.1887509730421
11,9,nonlocal,5,42,704.421353049605,75.7874913847151,46.1263555516774,16.7719369773715,13.2105039691307
11,10,nonlocal,5,27,648.872064490788,87.6469401246687,49.7296747896037,24.032298684844,13.2860582905779
11,1,1D,1,28,770.774641608952,120.047722070103,35.3109198482482,27.5276657717483,23.6126259397599
11,2,1D,1,33,786.164069419299,110.703493800632,28.9660495619974,23.8231536187666,17.1312597176432
11,3,1D,1,39,806.749129366727,104.911653653874,33.8250485972667,20.6858751119674,17.9712630936548
11,4,1D,1,32,781.730052209697,118.998001230499,34.4457985264291,24.429064131553,15.682104127096
11,5,1D,1,34,812.407953849893,106.823405215885,35.6108894757893,23.8943515838204,16.9835652545336
11,6,1D,1,36,766.322656292697,112.936760244016,33.5668995402989,21.2867404525749,15.4738650941477
11,7,1D,1,34,792.617309006386,106.538188805294,34.4269957651769,23.3122737943055,17.5585588360184
11,8,1D,1,41,800.719998438777,102.919121250092,28.8929606371555,19.5297560594824,16.3173940728067
11,9,1D,1,36,798.8177523013,109.744665095473,30.9241305099997,22.1893820083694,17.8494520184715
11,10,1D,1,34,765.438779538268,112.360073710374,30.6466826471623,22.5129052805373,13.8222015488603
11,1,1D,2,28,770.774641608952,120.047722070103,35.3109198482482,27.5276657717483,23.6126259397599
11,2,1D,2,31,777.014570988079,108.250970934622,33.9745526168192,25.0649861609058,16.7990255153682
11,3,1D,2,38,803.558534177107,103.749967472941,36.4561107998824,21.146277215187,18.0019901707038
11,4,1D,2,32,781.730052209697,118.998001230499,34.4457985264291,24.429064131553,15.682104127096
11,5,1D,2,34,812.407953849893,106.823405215885,35.6108894757893,23.8943515838204,16.9835652545336
11,6,1D,2,36,766.322656292697,112.936760244016,33.5668995402989,21.2867404525749,15.4738650941477
11,7,1D,2,33,788.031781683733,105.386422284553,37.6381320613958,23.8797509601131,17.5286547272895
11,8,1D,2,38,783.958053847921,98.7785257089476,34.0581784224111,20.6304751012611,16.2184504877068
11,9,1D,2,34,793.893756540049,107.632519214596,36.8185878122249,23.349816368825,17.820220413407
11,10,1D,2,34,765.438779538268,112.360073710374,30.6466826471623,22.5129052805373,13.8222015488603
11,1,1D,3,26,748.235679654213,118.03162822181,39.4704384346202,28.7782953713159,23.4512795779769
11,2,1D,3,25,739.679176183442,105.29817981643,43.6673995906901,29.5871670473377,16.6108078205145
11,3,1D,3,25,725.751977912262,93.9856786007532,43.3214673499989,29.0300791164905,19.1592563358489
11,4,1D,3,23,715.067950803766,114.757172873018,54.8693083059669,31.0899109045116,15.8488646920405
11,5,1D,3,26,761.011321393259,98.0885413994346,50.3165977388272,29.269666207433,16.8118432070019
11,6,1D,3,31,737.539568886516,109.795455656971,38.3319418801483,23.7915989963392,15.5843248127473
11,7,1D,3,23,727.075020462074,96.0292379761281,53.1690290037913,31.6119574113945,16.617710660172
11,8,1D,3,27,736.605883197776,87.3597078103269,49.7307677489432,27.2816993776954,16.9103731199058
11,9,1D,3,27,749.934248069115,104.174433038238,47.1937861429456,27.7753425210783,17.9146884882126
11,10,1D,3,27,711.425033101013,95.9898435685902,47.4269386369608,26.3490753000375,13.6793410655609
11,1,1D,4,17,662.074783002012,117.675415224897,56.3435911640139,38.9455754707066,26.1521584917981
11,2,1D,4,18,652.326745887281,99.6594976999443,63.8190372079643,36.2403747715156,15.5334435897342
11,3,1D,4,17,647.405715159159,90.2666208239227,49.649780794019,38.0826891270094,21.7722649503606
11,4,1D,4,20,678.078108576287,110.89298992193,56.0739177093919,33.9039054288143,15.9085271421701
11,5,1D,4,20,718.68449278622,94.5219196534114,59.4987477614561,35.934224639311,18.7246609355048
11,6,1D,4,20,641.594880538021,106.389178546418,40.5237317962418,32.0797440269011,16.2179167011119
11,7,1D,4,20,693.342085241154,95.7114285689361,51.5915972732555,34.6671042620577,15.8953133083254
11,8,1D,4,19,682.532036915621,83.6243443945201,44.7011129321435,35.9227387850327,17.5617038370375
11,9,1D,4,19,663.040933866116,105.228369965601,44.7814709874187,34.8968912561114,21.0970659024502
11,10,1D,4,18,630.179267186473,91.5839360023005,62.6798930368905,35.0099592881374,15.2921314121824
11,1,1D,5,14,587.043361465539,122.190216985415,51.2012603746871,41.93166867611,27.2291980056239
11,2,1D,5,18,652.326745887281,99.6594976999443,63.8190372079643,36.2403747715156,15.5334435897342
11,3,1D,5,15,608.995653031741,90.5015946372665,49.5011580298999,40.5997102021161,23.5192110374409
11,4,1D,5,18,640.10542667901,111.678500943795,52.1166215572037,35.5614125932783,17.1260402941674
11,5,1D,5,19,707.595855186848,94.3947211173888,60.5082931135239,37.2418871150973,19.4613508442688
11,6,1D,5,17,598.433393252613,91.3485405030507,52.3646357867312,35.2019643089773,14.4002006296754
11,7,1D,5,17,615.703450425141,82.1960516848558,49.6248185355971,36.2178500250083,15.7437990304871
11,8,1D,5,17,673.715916816719,85.3771723574284,44.4377712334666,39.6303480480423,17.075739600745
11,9,1D,5,16,612.159218586648,90.941530297848,40.4310744262192,38.2599511616655,21.594923274785
11,10,1D,5,15,583.967205494457,85.9007232027606,60.2383114710255,38.9311470329638,15.8531909371068
11,1,corridor,1,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,corridor,1,92,999.356058723324,70.1207142697702,4.92448703139666,10.8625658556883,3.06380235235176
11,3,corridor,1,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,corridor,1,92,999.649060833155,70.2878587502046,7.31860655351238,10.86575066123,3.28498876236039
11,5,corridor,1,97,1000,69.5919902477405,4.82113704736112,10.3092783505155,2.68383380959509
11,6,corridor,1,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,corridor,1,95,1000,69.2282599768831,5.20626654822196,10.5263157894737,3.16959943562382
11,8,corridor,1,101,1000,70.5200296257719,4.97346022927235,9.90099009900991,2.78805798482253
11,9,corridor,1,100,999.434000652386,70.0399477269846,5.02970864874538,9.99434000652386,2.85331634092929
11,10,corridor,1,97,999.382071620554,69.3240830757068,4.74565149966145,10.3029079548511,2.89210324303696
11,1,corridor,2,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,corridor,2,92,999.356058723324,70.1207142697702,4.92448703139666,10.8625658556883,3.06380235235176
11,3,corridor,2,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,corridor,2,92,999.649060833155,70.2878587502046,7.31860655351238,10.86575066123,3.28498876236039
11,5,corridor,2,97,1000,69.5919902477405,4.82113704736112,10.3092783505155,2.68383380959509
11,6,corridor,2,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,corridor,2,95,1000,69.2282599768831,5.20626654822196,10.5263157894737,3.16959943562382
11,8,corridor,2,101,1000,70.5200296257719,4.97346022927235,9.90099009900991,2.78805798482253
11,9,corridor,2,100,999.434000652386,70.0399477269846,5.02970864874538,9.99434000652386,2.85331634092929
11,10,corridor,2,97,999.382071620554,69.3240830757068,4.74565149966145,10.3029079548511,2.89210324303696
11,1,corridor,3,95,941.715614729121,63.540442419381,7.47967446613094,9.91279594451706,2.29185561657033
11,2,corridor,3,92,943.150168372244,63.7199221205858,8.95052936068294,10.2516322649157,3.04109285387208
11,3,corridor,3,96,943.356640367595,62.0397767273813,7.89579102755678,9.82663167049578,3.00131192375711
11,4,corridor,3,91,944.08349578297,64.7913171661956,12.3214215807468,10.374543909703,3.07564597388509
11,5,corridor,3,96,940.958831980635,63.1655728598374,8.2570517298603,9.80165449979828,2.67913755313814
11,6,corridor,3,92,943.070541262252,64.8939591771008,7.41725323396173,10.2507667528506,2.81978970055414
11,7,corridor,3,95,943.304163483025,61.9330486520093,9.70187047328016,9.92951751034763,3.14737979910583
11,8,corridor,3,100,937.250716932042,63.0241698100949,7.51027609916418,9.37250716932042,2.76525727005213
11,9,corridor,3,100,938.772494957063,63.1778317877488,9.31977201326213,9.38772494957063,2.82960514121609
11,10,corridor,3,97,941.494105455652,62.7097132529861,8.68025575890855,9.70612479851187,2.86703323850528
11,1,corridor,4,95,934.819282605511,62.2592788940406,10.1815969665613,9.84020297479486,2.14093080639906
11,2,corridor,4,92,936.012943438483,61.7792643647889,13.9435401791845,10.174053733027,2.90717383001786
11,3,corridor,4,95,937.048146138861,60.6862354458551,12.5567193208926,9.86366469619854,2.74991507048392
11,4,corridor,4,90,939.585610363304,63.3582975598883,16.1018024494448,10.4398401151478,2.88821212934102
11,5,corridor,4,96,932.935703223632,60.8138461756367,11.7748685502639,9.71808024191283,2.59813554184609
11,6,corridor,4,92,936.546901410339,63.569740660434,10.0742360741491,10.1798576240254,2.74744166197238
11,7,corridor,4,94,936.596876221116,60.4897949523849,13.9752976506775,9.96379655554379,3.01987464168864
11,8,corridor,4,100,930.048461870017,61.2241042659545,9.93082158982544,9.30048461870017,2.57732057475
11,9,corridor,4,100,927.815784454144,59.8429300524826,16.2088478101256,9.27815784454144,2.63765631984164
11,10,corridor,4,96,933.986952206005,61.5224771261707,12.1448437610432,9.72903075214588,2.66727756686751
11,1,corridor,5,95,890.468840479871,55.3674489630828,15.5555654962541,9.37335621557759,2.0263885208784
11,2,corridor,5,89,893.390149941239,56.6501250376372,19.6728679512494,10.0380915723735,2.66712024930189
11,3,corridor,5,92,891.792832818953,54.8128765984857,18.305756165569,9.69340035672775,2.60797386151664
11,4,corridor,5,88,894.983154412358,58.2680908666914,21.0430618122881,10.1702631183222,2.71426033519861
11,5,corridor,5,95,888.621225937364,53.7310775968034,18.0021994496113,9.35390764144593,2.50961769864082
11,6,corridor,5,91,893.950494102748,58.34067912811,15.3190974414264,9.8236318033269,2.65193355505926
11,7,corridor,5,89,893.381512569855,55.042676103372,21.1246083798318,10.0379945232568,2.5212357757165
11,8,corridor,5,96,881.289038981941,53.5805608561071,18.3277482086205,9.18009415606189,2.49345210207867
11,9,corridor,5,98,885.906434566724,54.2162967275792,20.5823051541131,9.03986157721147,2.4621319415097
11,10,corridor,5,94,889.862581180274,55.3658359598035,20.0503522931725,9.46662320404547,2.6157196977729
11,1,DP,1,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,DP,1,93,1000,70.0846294208219,4.86022167814972,10.752688172043,3.04723604251972
11,3,DP,1,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,DP,1,92,1000,70.2878587502046,4.97900929925756,10.8695652173913,3.2879051255576
11,5,DP,1,97,1000,69.5919902477405,4.82113704736112,10.3092783505155,2.68383380959509
11,6,DP,1,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,DP,1,95,1000,69.2282599768831,5.20626654822196,10.5263157894737,3.16959943562382
11,8,DP,1,101,1000,70.5200296257719,4.97346022927235,9.90099009900991,2.78805798482253
11,9,DP,1,101,1000,70.0250745342851,5.01441983888588,9.90099009900991,2.95393679252915
11,10,DP,1,98,1000,69.3504940907211,4.7328138682312,10.2040816326531,2.98569420263697
11,1,DP,2,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,DP,2,93,1000,70.0846294208219,4.86022167814972,10.752688172043,3.04723604251972
11,3,DP,2,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,DP,2,92,1000,70.2878587502046,4.97900929925756,10.8695652173913,3.2879051255576
11,5,DP,2,97,1000,69.5919902477405,4.82113704736112,10.3092783505155,2.68383380959509
11,6,DP,2,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,DP,2,95,1000,69.2282599768831,5.20626654822196,10.5263157894737,3.16959943562382
11,8,DP,2,101,1000,70.5200296257719,4.97346022927235,9.90099009900991,2.78805798482253
11,9,DP,2,101,1000,70.0250745342851,5.01441983888588,9.90099009900991,2.95393679252915
11,10,DP,2,98,1000,69.3504940907211,4.7328138682312,10.2040816326531,2.98569420263697
11,1,DP,3,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,DP,3,92,999.356058723324,70.1207142697702,4.92448703139666,10.8625658556883,3.06380235235176
11,3,DP,3,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,DP,3,91,999.333299466261,71.0602528024047,8.64651542057888,10.9816846095193,3.14476349951035
11,5,DP,3,97,1000,69.5919902477405,4.82113704736112,10.3092783505155,2.68383380959509
11,6,DP,3,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,DP,3,95,1000,69.2282599768831,5.20626654822196,10.5263157894737,3.16959943562382
11,8,DP,3,101,1000,70.5200296257719,4.97346022927235,9.90099009900991,2.78805798482253
11,9,DP,3,100,999.434000652386,70.0399477269846,5.02970864874538,9.99434000652386,2.85331634092929
11,10,DP,3,97,999.382071620554,69.3240830757068,4.74565149966145,10.3029079548511,2.89210324303696
11,1,DP,4,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,DP,4,90,997.536900261338,70.0893609435515,5.03454757437933,11.0837433362371,3.13736059486807
11,3,DP,4,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,DP,4,91,999.333299466261,71.0602528024047,8.64651542057888,10.9816846095193,3.14476349951035
11,5,DP,4,94,996.960997169831,70.0298395986466,5.18835081299966,10.6059680549982,2.9451265030679
11,6,DP,4,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,DP,4,93,998.389307237635,69.4745045678016,5.29527908266281,10.7353688950283,3.16535816768667
11,8,DP,4,101,1000,70.5200296257719,4.97346022927235,9.90099009900991,2.78805798482253
11,9,DP,4,98,997.503277718705,69.8311748153124,5.21240791666305,10.1786048746807,3.05554998042655
11,10,DP,4,97,999.382071620554,69.3240830757068,4.74565149966145,10.3029079548511,2.89210324303696
11,1,DP,5,95,1000,70.113571109133,4.79080341585692,10.5263157894737,2.30986976262057
11,2,DP,5,88,995.224318490922,70.0953454779158,5.57548882035482,11.3093672555787,3.33519430014929
11,3,DP,5,96,1000,68.849397549455,4.28098418683891,10.4166666666667,3.03255363991264
11,4,DP,5,89,996.901215099342,70.5825349012668,10.1662502126016,11.2011372483072,2.90958805318557
11,5,DP,5,94,996.960997169831,70.0298395986466,5.18835081299966,10.6059680549982,2.9451265030679
11,6,DP,5,92,1000,70.3943584699451,5.30146848727666,10.8695652173913,2.84728351439951
11,7,DP,5,89,993.722490965655,69.6459239210346,5.90155951202445,11.1654212468051,3.4273880171333
11,8,DP,5,96,993.238321936409,70.3903595779764,5.60739508023607,10.3462325201709,3.36299944521725
11,9,DP,5,98,997.503277718705,69.8311748153124,5.21240791666305,10.1786048746807,3.05554998042655
11,10,DP,5,96,998.349634711401,68.8432646804265,5.98165786648947,10.3994753615771,2.79721353446917
11,1,TPA,1,82,911.017948722053,62.13375594251,22.5795359314712,11.1099749844153,2.51206337488766
11,2,TPA,1,75,909.08787336468,64.8570279030227,23.0087714061792,12.1211716448624,2.64055453951835
11,3,TPA,1,77,909.272373109277,62.8594202147648,21.7476371141472,11.8087321183023,2.83100944080545
11,4,TPA,1,73,889.312811290276,64.5672806268507,29.9685475806383,12.182367277949,2.992482237913
11,5,TPA,1,83,915.222762733426,64.2788620542779,20.8548788149294,11.0267802738967,2.95587389661802
11,6,TPA,1,84,917.781100220007,64.7144722895323,22.9069364229463,10.9259654788096,2.9738160913356
11,7,TPA,1,80,917.418762179149,61.9350934812106,24.3800321330096,11.4677345272394,2.67439477434267
11,8,TPA,1,85,892.620358481523,56.0961375569932,24.2282350440457,10.5014159821356,3.38655516202373
11,9,TPA,1,79,895.319537149824,66.5528506967616,26.9326009349203,11.333158698099,3.02269181321395
11,10,TPA,1,85,903.708344876583,58.6209762022147,30.0520169915968,10.631862880901,3.40840426252028
11,1,TPA,2,79,910.940516054352,64.4244300256926,19.9149568038232,11.5308926082829,3.95560724179886
11,2,TPA,2,74,909.056661339901,65.6674456191175,22.0982937704007,12.2845494775662,3.58657457964201
11,3,TPA,2,75,909.079894145551,64.2824826368215,20.3876197628049,12.121065255274,3.83933221883627
11,4,TPA,2,71,889.232099751697,66.2674529545785,28.5248986792643,12.5243957711507,4.40536355676549
11,5,TPA,2,82,915.101260071575,64.9220604937117,20.1698886964238,11.1597714642875,3.43082500796629
11,6,TPA,2,82,917.704314095923,66.2128417007458,21.2463318238109,11.19151602556,3.75813652007474
11,7,TPA,2,77,917.26338995724,63.9122040584826,22.224419948766,11.9125115578862,3.7746271534876
11,8,TPA,2,78,892.2163447348,60.4682090590629,20.1822652030622,11.4386710863436,5.74068163623139
11,9,TPA,2,77,895.212586182376,68.0290568201216,25.4051358273989,11.626137482888,4.24349290077182
11,10,TPA,2,83,903.658640108696,60.0135998153296,29.2038191835484,10.8874534952855,3.90168366722416
11,1,TPA,3,75,908.968307731048,66.298241468226,18.6033638511513,12.119577436414,5.75389786087374
11,2,TPA,3,72,908.558947177606,67.4915413307597,20.5423323464688,12.6188742663556,4.25981712113528
11,3,TPA,3,72,908.414529320975,66.0313989776064,17.8236781033965,12.6168684627913,5.39682502998687
11,4,TPA,3,69,888.999573160396,68.1882486923924,27.3089584077721,12.8840517849333,4.29708820148661
11,5,TPA,3,77,914.212439413363,68.3707142433704,15.9994212012501,11.8728888235502,4.57397730889565
