res_id,paramSet,rep,method,threshNr,nrTurns,length,angleMu,angleSD,stepMu,stepSD
12394,25,4,CPT,5,0.0204081632653061,0.0555000027791667,1.96899729538475,74.7698316771748,2.77500013895833,8.78844653885599
12395,25,5,CPT,5,0,0.0349334897602572,NaN,NaN,Inf,NaN
12396,25,6,CPT,5,0,0.0201979198545335,NaN,NaN,Inf,NaN
12397,25,7,CPT,5,0,0.026841623037964,NaN,NaN,Inf,NaN
12398,25,8,CPT,5,0,0.0169953893686331,NaN,NaN,Inf,NaN
12399,25,9,CPT,5,0.010752688172043,0.0583798498718864,2.90035583333253,0,5.83798498718864,0
12400,25,10,CPT,5,0.0103092783505155,0.0416814360156928,3.17196908612056,0,4.16814360156928,0
12401,25,1,MRPA,1,4.12371134020619,0.758457721080649,2.3436653303842,44.3179740238249,0.189614430270162,0.319611606065248
12402,25,2,MRPA,1,4.14583333333333,0.720304362732849,2.3095984451465,47.8003059893956,0.18098099566152,0.312475980035239
12403,25,3,MRPA,1,4.125,0.753367787848742,2.40839796492682,44.0304125832667,0.190244390870894,0.325703742125714
12404,25,4,MRPA,1,4.04081632653061,0.7487395762516,2.25608347557674,46.2129611609616,0.189075650568586,0.315940104410362
12405,25,5,MRPA,1,4.3695652173913,0.752990824214235,2.2751421462335,49.0247066585402,0.187311150302048,0.302936888949449
12406,25,6,MRPA,1,4.05,0.738642036899587,2.32467547152087,44.5450095767041,0.18238074985175,0.324931418793356
12407,25,7,MRPA,1,4.24468085106383,0.736245467212739,2.36866147439211,44.6882267385453,0.184522673486902,0.313982368806459
12408,25,8,MRPA,1,4.32967032967033,0.755929297440441,2.35707400977855,44.2931291453267,0.191860227776762,0.307866284436547
12409,25,9,MRPA,1,4.31182795698925,0.710487374161518,2.25280603986763,47.2735205960084,0.17717889629963,0.294374544177464
12410,25,10,MRPA,1,4.18556701030928,0.746735542826238,2.31708020233139,45.5419686972423,0.183925010548335,0.306045043784403
12411,25,1,MRPA,2,2.97938144329897,0.653299864523036,2.33955908954393,46.1897058915521,0.226055316443957,0.357955724422609
12412,25,2,MRPA,2,3,0.63701098474528,2.27199214795115,51.0425464032189,0.221184369703222,0.356397960275074
12413,25,3,MRPA,2,3.02083333333333,0.663882435509757,2.39356742607033,45.301218680301,0.228924977761985,0.361356262776983
12414,25,4,MRPA,2,2.87755102040816,0.641805376025482,2.24330144163365,49.4061750811789,0.227590558874285,0.362239695498436
12415,25,5,MRPA,2,3.06521739130435,0.64032374037912,2.25704103785086,47.2353296858094,0.227065156162809,0.372206268231209
12416,25,6,MRPA,2,2.9,0.649970925677433,2.36002563217699,46.2996267478186,0.224127905406012,0.330652045428145
12417,25,7,MRPA,2,3.06382978723404,0.629365196583616,2.29855387754396,46.2353562903638,0.218529582147089,0.343711388845431
12418,25,8,MRPA,2,3.0989010989011,0.63195321039529,2.27991443328479,47.2828188951652,0.224096883118897,0.363438477899834
12419,25,9,MRPA,2,3.06451612903226,0.633490270130772,2.40160202387872,44.5679616896737,0.222277287765183,0.356631234080171
12420,25,10,MRPA,2,2.95876288659794,0.637054373681912,2.29930990219939,44.9338250595081,0.221970165045963,0.357211397091327
12421,25,1,MRPA,3,2.68041237113402,0.665170690088405,2.4643794846474,39.9308678024399,0.255834880803233,0.398267141133193
12422,25,2,MRPA,3,2.83333333333333,0.659433881652664,2.38648933035971,42.4575841712198,0.242438927078185,0.342990737673695
12423,25,3,MRPA,3,2.80208333333333,0.673683403468931,2.44839295333862,39.3060293884574,0.250439926940123,0.382614230010847
12424,25,4,MRPA,3,2.73469387755102,0.666146640134179,2.39276458923891,42.3963048954045,0.248562179154545,0.377421010670469
12425,25,5,MRPA,3,2.83695652173913,0.674191983658039,2.47185963956051,39.7641525155007,0.258311104849823,0.38690459783431
12426,25,6,MRPA,3,2.65,0.64895973193889,2.43650043716705,41.2913859914565,0.2448904648826,0.3664621129581
12427,25,7,MRPA,3,2.90425531914894,0.665258767202193,2.43792386074013,40.2854150065376,0.243684530110693,0.351567743924945
12428,25,8,MRPA,3,2.98901098901099,0.664944531850658,2.40367551462778,42.6340123204256,0.244464901415683,0.368181641406493
12429,25,9,MRPA,3,2.8494623655914,0.64529074658715,2.49647001997282,42.06929918463,0.243505942108359,0.346739906249552
12430,25,10,MRPA,3,2.77319587628866,0.659867116603655,2.44131011883288,41.8386433635267,0.245303760819203,0.342699360061754
12431,25,1,MRPA,4,2.27835051546392,0.614096309086658,2.39014104462103,40.0800977042628,0.277871633070886,0.420328454335422
12432,25,2,MRPA,4,2.33333333333333,0.593517775463163,2.37272393972489,45.1031123234648,0.264963292617483,0.392445345380101
12433,25,3,MRPA,4,2.39583333333333,0.615235994892802,2.41758358575167,41.0439776014539,0.267493910822957,0.410868594592612
12434,25,4,MRPA,4,2.28571428571429,0.612163903413503,2.38803570685281,41.9923887471472,0.273287456881028,0.417872029851246
12435,25,5,MRPA,4,2.44565217391304,0.623855108978821,2.45477992261562,41.636397069591,0.27726893732392,0.390344016219573
12436,25,6,MRPA,4,2.27,0.60397969699663,2.51472175600332,41.6909034335915,0.266070351099837,0.37552084758874
12437,25,7,MRPA,4,2.38297872340426,0.602122706978702,2.37423791073614,44.3649148225118,0.268804779901206,0.37804960810849
12438,25,8,MRPA,4,2.45054945054945,0.618958277335618,2.51340057742734,39.470772896291,0.277559765621354,0.41053723397467
12439,25,9,MRPA,4,2.34408602150538,0.580662214497213,2.42211918640231,44.5670186750162,0.266358813989547,0.401559755835376
12440,25,10,MRPA,4,2.31958762886598,0.598485589589145,2.39579800968679,42.2347439924129,0.265993595372953,0.387455137185033
12441,25,1,MRPA,5,2.07216494845361,0.586082079076699,2.33011708430478,42.8017383588063,0.291583123918756,0.449727017215697
12442,25,2,MRPA,5,2.07291666666667,0.560621309494649,2.45317589905278,45.1193226954892,0.281719251002336,0.42485513402993
12443,25,3,MRPA,5,2.04166666666667,0.558231640794077,2.40022185929816,43.8871888976868,0.284812061629631,0.432574894621817
12444,25,4,MRPA,5,2.03061224489796,0.586459416636915,2.43088994288714,40.2096563499975,0.294703224440661,0.461464244260905
12445,25,5,MRPA,5,2.1195652173913,0.573433608144402,2.44311625953964,41.2123193097396,0.294068516997129,0.443871435884174
12446,25,6,MRPA,5,1.97,0.565243659830467,2.50247060912878,39.9101244063249,0.286925715649983,0.41351762225181
12447,25,7,MRPA,5,2.12765957446809,0.571226912857395,2.47446562438466,41.562182690635,0.285613456428697,0.404070671379494
12448,25,8,MRPA,5,2.18681318681319,0.586361456402694,2.46397671175784,38.1580628052988,0.294653998192309,0.431521512948194
12449,25,9,MRPA,5,2.10752688172043,0.541372559774785,2.32398650918932,46.5275490172173,0.276210489681013,0.414189130958375
12450,25,10,MRPA,5,1.97938144329897,0.541210021250492,2.22473537807737,47.7780721437621,0.281880219401298,0.403850458488693
12451,25,1,VW,1,0.680412371134021,0.241063003166606,1.83347771175398,50.1499858616372,0.365246974494858,0.701237116533887
12452,25,2,VW,1,0.666666666666667,0.218841998324375,1.79416728503778,49.1897292152338,0.341940622381836,0.628887765681551
12453,25,3,VW,1,0.6875,0.206938448161532,1.92795642826696,48.6031842720826,0.313543103275049,0.566424872625002
12454,25,4,VW,1,0.693877551020408,0.2560044152596,1.81633479596269,54.3970499500321,0.376477081264117,0.719928408654029
12455,25,5,VW,1,0.771739130434783,0.240211522582217,1.96120416131229,48.8358717163155,0.338326088143967,0.585785784211364
12456,25,6,VW,1,0.62,0.199474703933365,1.93697407523963,48.5300403569594,0.321733393440911,0.756878229542452
12457,25,7,VW,1,0.723404255319149,0.22634006369093,1.73598616915506,49.290412827962,0.332853034839602,0.5631916731852
12458,25,8,VW,1,0.692307692307692,0.209427971104155,1.83004616325488,49.914408240533,0.332425350958976,0.616336369375896
12459,25,9,VW,1,0.741935483870968,0.24106911776925,1.8417721010239,47.1103825359331,0.349375532998913,0.683848399946645
12460,25,10,VW,1,0.670103092783505,0.211053406666242,1.91257201722613,50.772058820139,0.324697548717296,0.596060740372667
12461,25,1,VW,2,0.525773195876289,0.212100097914525,1.8194165376485,51.3700521133896,0.415882544930442,0.913557994329503
12462,25,2,VW,2,0.46875,0.173191810215052,1.72612921935428,54.6813153511946,0.384870689366783,0.71980004848301
12463,25,3,VW,2,0.479166666666667,0.159802203774813,1.91336461428046,46.8396834746291,0.347396095162637,0.692818431485935
12464,25,4,VW,2,0.602040816326531,0.235867126766666,1.85933368000793,53.7182835220385,0.399774791129942,0.850320438028631
12465,25,5,VW,2,0.565217391304348,0.199083266606801,1.99368156535687,47.9627688849261,0.382852435782309,0.645407846779905
12466,25,6,VW,2,0.4,0.158990222017667,1.79137311756502,55.3162889684585,0.397475555044167,0.987377972634935
12467,25,7,VW,2,0.531914893617021,0.193489610311416,1.83565248646461,53.0602323647189,0.386979220622831,0.756734595948642
12468,25,8,VW,2,0.494505494505495,0.168241830337875,1.76217474366982,52.2529524328191,0.373870734084167,0.748042312426682
12469,25,9,VW,2,0.537634408602151,0.205934811866338,1.87432261366296,46.0154844197945,0.411869623732676,0.805038361638085
12470,25,10,VW,2,0.494845360824742,0.184206897783815,1.92288366647383,49.8121411989994,0.383764370382947,0.782412704054199
12471,25,1,VW,3,0.391752577319588,0.194787105118638,1.76180296811916,57.7784107532878,0.512597645049048,1.12854644973602
12472,25,2,VW,3,0.354166666666667,0.153070508271824,1.92941027365516,46.7663882430005,0.450207377270072,0.746103927129878
12473,25,3,VW,3,0.40625,0.152802129956694,1.89286391115436,48.7695345646217,0.391800333222292,0.802270687035845
12474,25,4,VW,3,0.469387755102041,0.20760172486461,1.88546377057856,51.0119518597961,0.451308097531762,1.19111151387668
12475,25,5,VW,3,0.467391304347826,0.180539279241631,1.98513783926476,46.9276272680682,0.419858788934025,0.698769426591629
12476,25,6,VW,3,0.29,0.150960058225597,1.97472187282587,43.1998890422082,0.520551924915852,1.08512157229971
12477,25,7,VW,3,0.414893617021277,0.164174062213509,1.7523093921042,52.465068386336,0.420959133880793,0.832292401402611
12478,25,8,VW,3,0.406593406593407,0.158360757287121,1.8879814406991,55.0072977981231,0.428002046721948,0.861343752877999
12479,25,9,VW,3,0.440860215053763,0.191031080925135,1.80336388193538,47.5631352132808,0.465929465671061,0.800218417619657
12480,25,10,VW,3,0.412371134020619,0.166119070885453,1.82471238938986,47.7177056677436,0.415297677213633,0.860007527553861
12481,25,1,VW,4,0.298969072164948,0.18778712503074,1.80339950902273,48.7881513411962,0.647541810450829,1.25081897968772
12482,25,2,VW,4,0.25,0.123047903982303,1.90352438021978,48.346012890703,0.512699599926264,0.849633512941007
12483,25,3,VW,4,0.354166666666667,0.145509972661247,1.84514220527723,51.9175256351801,0.427970507827197,0.861472949670584
12484,25,4,VW,4,0.387755102040816,0.185150342918205,1.80627865271229,50.07530370856,0.487237744521593,1.30154360981981
12485,25,5,VW,4,0.380434782608696,0.169550685286699,2.13208420977412,42.9323461868254,0.484430529390569,0.942092967547127
12486,25,6,VW,4,0.27,0.146555895516533,1.87413987476617,42.5601820894993,0.542799613024196,1.0247180770033
12487,25,7,VW,4,0.319148936170213,0.145151876122958,1.59574400533852,55.5505804549511,0.483839587076528,0.840508112522709
12488,25,8,VW,4,0.351648351648352,0.152728642770866,1.9990558790302,55.0463344253092,0.477277008658956,0.876384186225586
12489,25,9,VW,4,0.376344086021505,0.178797409930249,1.87019867102717,44.2632504711832,0.510849742657854,0.877259368140596
12490,25,10,VW,4,0.360824742268041,0.16013843734504,1.94207501543962,47.3461467114741,0.457538392414399,0.938736111367128
12491,25,1,VW,5,0.257731958762887,0.169623442670474,1.66212786438343,51.4469916388452,0.678493770681897,1.32343212229109
12492,25,2,VW,5,0.229166666666667,0.119889920662878,2.02781262416737,51.6518213206696,0.544954184831263,0.849443399172503
12493,25,3,VW,5,0.34375,0.140903529605511,1.80517308360295,51.6600348518802,0.426980392743973,0.858473834896807
12494,25,4,VW,5,0.336734693877551,0.174734849381154,1.9431794232952,48.3598235693515,0.529499543579255,1.43173718851383
12495,25,5,VW,5,0.315217391304348,0.155011266495571,2.19767760653801,41.0200942214288,0.534521608605418,0.971603050895653
12496,25,6,VW,5,0.24,0.142676415233912,1.95851472013022,41.1552177037681,0.594485063474635,0.989234983496448
12497,25,7,VW,5,0.276595744680851,0.137551893404147,1.55151117868695,57.2979082638064,0.529045743862102,1.03588782674209
12498,25,8,VW,5,0.285714285714286,0.135044752471565,1.82561518980947,50.4970313459204,0.519402894121403,0.964569375382333
12499,25,9,VW,5,0.333333333333333,0.172335914236947,1.88952411928575,43.2690746830605,0.555922303990152,0.89514803641697
12500,25,10,VW,5,0.319587628865979,0.152353077934826,1.78111385497988,54.7437841790173,0.491461541725245,0.929050679427592
12501,26,1,interval,1,1.06451612903226,0.253828128159627,1.33973795751308,52.7750793941885,0.256392048646087,0.450436001077158
12502,26,2,interval,1,1.03125,0.274799721949648,1.27368593626809,50.1001641782693,0.277575476716816,0.449857109679329
12503,26,3,interval,1,1.03125,0.274556838815024,1.37657633254929,51.4162511679978,0.277330140217196,0.506342287980676
12504,26,4,interval,1,1.03125,0.299436952724433,1.35399620364523,50.5223250581795,0.302461568408518,0.487470812794629
12505,26,5,interval,1,1.04210526315789,0.27640931615085,1.29105816064962,51.4669258595952,0.279201329445303,0.481863613400236
12506,26,6,interval,1,1.06451612903226,0.286145541831652,1.30382362116679,48.9032097024771,0.289035900840053,0.506597806389407
12507,26,7,interval,1,1.02061855670103,0.2596679200979,1.23002329125613,54.7703260272786,0.262290828381717,0.433720052588839
12508,26,8,interval,1,1.02061855670103,0.286507525002826,1.36204485935232,53.2191951505423,0.289401540406895,0.469387886792868
12509,26,9,interval,1,1.07608695652174,0.284764747702314,1.36416223756841,50.3182150348615,0.287641159295267,0.471462576704393
12510,26,10,interval,1,1.07608695652174,0.306109683725863,1.32021640147179,55.2435871556468,0.309201700733195,0.447862623210733
12511,26,1,interval,2,0.709677419354839,0.210986345045093,1.23734767193816,51.0236054342137,0.319676280371352,0.605619009980094
12512,26,2,interval,2,0.6875,0.231103657309974,1.46000028749367,45.5647251132162,0.350157056530263,0.579635108328175
12513,26,3,interval,2,0.6875,0.215067817003166,1.31280098569667,54.1289561332147,0.325860328792675,0.613911289957836
12514,26,4,interval,2,0.6875,0.235956583674827,1.26065071568501,51.8167140058674,0.35750997526489,0.521080784295761
12515,26,5,interval,2,0.694736842105263,0.205714688744188,1.2891757244708,51.0758126599439,0.311688922339678,0.584949500031963
12516,26,6,interval,2,0.709677419354839,0.228403044619381,1.24323060693633,47.9827967845279,0.346065219120274,0.578965318667298
12517,26,7,interval,2,0.680412371134021,0.219146890380976,1.32959660184666,50.9960860256213,0.332040743001478,0.526345485466993
12518,26,8,interval,2,0.680412371134021,0.211806422351041,1.22170175401199,46.3770756354589,0.320918821744001,0.572739976928694
12519,26,9,interval,2,0.717391304347826,0.209277847791918,1.3422083820984,49.8361249621488,0.317087648169573,0.561513635032479
12520,26,10,interval,2,0.717391304347826,0.209859892680344,1.2249267861008,46.5074229262828,0.317969534364157,0.627336194533311
12521,26,1,interval,3,0.526881720430108,0.198252780970419,1.46067406113501,48.8474156483583,0.404597512184529,0.789500889738422
12522,26,2,interval,3,0.510416666666667,0.183399235624024,1.2822219830064,55.8985134786173,0.374284154334743,0.577941790941711
12523,26,3,interval,3,0.510416666666667,0.180338958953767,1.40921080517116,55.0256282607747,0.368038691742381,0.751444020762238
12524,26,4,interval,3,0.510416666666667,0.190490994363089,1.13011209828422,50.8733961938183,0.388757131353244,0.748047022075333
12525,26,5,interval,3,0.515789473684211,0.19564725086055,1.34925189406379,55.4231027165505,0.399280103797042,0.799037362747625
12526,26,6,interval,3,0.526881720430108,0.19670656471824,1.19612493220886,55.2416505855013,0.401441968812735,0.683876653047348
12527,26,7,interval,3,0.505154639175258,0.173490334925358,1.2264663489242,50.4402583875112,0.354061908010936,0.692012034402517
12528,26,8,interval,3,0.505154639175258,0.193426669509529,1.38769631582625,53.6391792224368,0.394748305121487,0.71096823824235
12529,26,9,interval,3,0.532608695652174,0.200520185255393,1.36727089918127,51.0088503205963,0.40922486786815,0.6336309941773
12530,26,10,interval,3,0.532608695652174,0.187712025269674,1.18282076869436,49.6336297777873,0.383085765856477,0.625868542796434
12531,26,1,interval,4,0.419354838709677,0.173096698295688,1.35349177327327,44.6330429331732,0.443837687937662,0.866263462752586
12532,26,2,interval,4,0.40625,0.18748401820468,1.41279089765531,52.1301387524705,0.480728251806872,0.830416252714337
12533,26,3,interval,4,0.40625,0.173326419052608,1.48049301501756,48.6247971541494,0.444426715519509,0.801115350060991
12534,26,4,interval,4,0.40625,0.174363306551482,1.11436619609002,56.3280787680621,0.447085401414056,0.893762350298398
12535,26,5,interval,4,0.410526315789474,0.151722493355184,1.40538909562705,43.0765963069462,0.389032034244062,0.848453461598578
12536,26,6,interval,4,0.419354838709677,0.189666250973884,1.39550134438675,60.1676757525747,0.486323720445856,0.834554358756761
12537,26,7,interval,4,0.402061855670103,0.165630495974765,1.24750700280637,51.1093867155477,0.424693579422475,0.772296110122074
12538,26,8,interval,4,0.402061855670103,0.177122689058573,1.320194166277,51.8651747741503,0.454160741175829,0.710650952377102
12539,26,9,interval,4,0.423913043478261,0.175736029860885,1.27053304217165,55.7032062533757,0.4506052047715,0.825857087699951
12540,26,10,interval,4,0.423913043478261,0.172542830019328,1.38927498869964,53.6185574014069,0.442417512870071,0.688470532893576
12541,26,1,interval,5,0.354838709677419,0.163109534212366,1.45922526628072,52.9538930680126,0.494271315795047,0.806933709640177
12542,26,2,interval,5,0.34375,0.142444821400981,1.2628403095774,55.2003148808861,0.431650973942366,0.651169935289381
12543,26,3,interval,5,0.34375,0.169025207091658,1.46842847566685,50.2514553916697,0.51219759724745,0.758340564693739
12544,26,4,interval,5,0.34375,0.179525165468451,1.36516399314824,56.3722999008625,0.5440156529347,0.950012385379112
12545,26,5,interval,5,0.347368421052632,0.151874563730312,1.30808317340879,51.9402259109352,0.460225950697915,0.87350204058794
12546,26,6,interval,5,0.354838709677419,0.152464489175437,1.25903609209517,48.6408207904432,0.46201360356193,0.803513669035608
12547,26,7,interval,5,0.34020618556701,0.151500503777811,1.20559508216266,52.7875905208566,0.459092435690337,0.690420168729649
12548,26,8,interval,5,0.34020618556701,0.157794562001931,1.25967618059215,47.8856107371092,0.47816533939979,0.941177689709956
12549,26,9,interval,5,0.358695652173913,0.153086219611775,1.20778475398583,55.6817653251592,0.463897635187197,0.883506270296233
12550,26,10,interval,5,0.358695652173913,0.155525664989291,1.333017817514,51.6603216873285,0.471289893906942,0.709259091396806
12551,26,1,local,1,0.989247311827957,0.255349189856141,1.23942034249519,50.7033101960285,0.277553467234936,0.484765440659305
12552,26,2,local,1,1,0.281452300915614,1.2976234100811,47.4819319953073,0.293179480120431,0.493930552758814
12553,26,3,local,1,1,0.253092701529024,1.30265156055364,48.2722695488954,0.2636382307594,0.485226526266445
12554,26,4,local,1,1,0.271848566672374,1.22140824811595,51.9040554246988,0.283175590283723,0.547642863660717
12555,26,5,local,1,0.989473684210526,0.285192888177239,1.28508968770467,50.6629595136661,0.303396689550254,0.496478442331868
12556,26,6,local,1,1,0.271280793090047,1.23070908485885,54.7783335078724,0.291699777516179,0.538340557190295
12557,26,7,local,1,1,0.260373104830441,1.29650973174623,49.5682253043923,0.268425881268496,0.442741012761865
12558,26,8,local,1,1,0.260968773823563,1.27130464866893,55.4481120210178,0.269039973013983,0.53007716109811
12559,26,9,local,1,1,0.240761768186582,1.32966600901311,51.5109545201421,0.26169757411585,0.431113437054605
12560,26,10,local,1,1,0.268118354638479,1.26869337259939,55.9953615897794,0.29143299417226,0.513277511305039
12561,26,1,local,2,0.989247311827957,0.255349189856141,1.23942034249519,50.7033101960285,0.277553467234936,0.484765440659305
12562,26,2,local,2,1,0.281452300915614,1.2976234100811,47.4819319953073,0.293179480120431,0.493930552758814
12563,26,3,local,2,1,0.253092701529024,1.30265156055364,48.2722695488954,0.2636382307594,0.485226526266445
12564,26,4,local,2,1,0.271848566672374,1.22140824811595,51.9040554246988,0.283175590283723,0.547642863660717
12565,26,5,local,2,0.989473684210526,0.285192888177239,1.28508968770467,50.6629595136661,0.303396689550254,0.496478442331868
12566,26,6,local,2,1,0.271280793090047,1.23070908485885,54.7783335078724,0.291699777516179,0.538340557190295
12567,26,7,local,2,1,0.260373104830441,1.29650973174623,49.5682253043923,0.268425881268496,0.442741012761865
12568,26,8,local,2,1,0.260968773823563,1.27130464866893,55.4481120210178,0.269039973013983,0.53007716109811
12569,26,9,local,2,1,0.240761768186582,1.32966600901311,51.5109545201421,0.26169757411585,0.431113437054605
12570,26,10,local,2,1,0.268118354638479,1.26869337259939,55.9953615897794,0.29143299417226,0.513277511305039
12571,26,1,local,3,0.989247311827957,0.255349189856141,1.23942034249519,50.7033101960285,0.277553467234936,0.484765440659305
12572,26,2,local,3,1,0.281452300915614,1.2976234100811,47.4819319953073,0.293179480120431,0.493930552758814
12573,26,3,local,3,1,0.253092701529024,1.30265156055364,48.2722695488954,0.2636382307594,0.485226526266445
12574,26,4,local,3,1,0.271848566672374,1.22140824811595,51.9040554246988,0.283175590283723,0.547642863660717
12575,26,5,local,3,0.989473684210526,0.285192888177239,1.28508968770467,50.6629595136661,0.303396689550254,0.496478442331868
12576,26,6,local,3,1,0.271280793090047,1.23070908485885,54.7783335078724,0.291699777516179,0.538340557190295
12577,26,7,local,3,1,0.260373104830441,1.29650973174623,49.5682253043923,0.268425881268496,0.442741012761865
12578,26,8,local,3,1,0.260968773823563,1.27130464866893,55.4481120210178,0.269039973013983,0.53007716109811
12579,26,9,local,3,1,0.240761768186582,1.32966600901311,51.5109545201421,0.26169757411585,0.431113437054605
12580,26,10,local,3,1,0.268118354638479,1.26869337259939,55.9953615897794,0.29143299417226,0.513277511305039
12581,26,1,local,4,0.989247311827957,0.255349189856141,1.23942034249519,50.7033101960285,0.277553467234936,0.484765440659305
12582,26,2,local,4,1,0.281452300915614,1.2976234100811,47.4819319953073,0.293179480120431,0.493930552758814
12583,26,3,local,4,1,0.253092701529024,1.30265156055364,48.2722695488954,0.2636382307594,0.485226526266445
12584,26,4,local,4,1,0.271848566672374,1.22140824811595,51.9040554246988,0.283175590283723,0.547642863660717
12585,26,5,local,4,0.989473684210526,0.285192888177239,1.28508968770467,50.6629595136661,0.303396689550254,0.496478442331868
12586,26,6,local,4,1,0.271280793090047,1.23070908485885,54.7783335078724,0.291699777516179,0.538340557190295
12587,26,7,local,4,1,0.260373104830441,1.29650973174623,49.5682253043923,0.268425881268496,0.442741012761865
12588,26,8,local,4,1,0.260968773823563,1.27130464866893,55.4481120210178,0.269039973013983,0.53007716109811
12589,26,9,local,4,1,0.240761768186582,1.32966600901311,51.5109545201421,0.26169757411585,0.431113437054605
12590,26,10,local,4,1,0.268118354638479,1.26869337259939,55.9953615897794,0.29143299417226,0.513277511305039
12591,26,1,local,5,0,0.0420088019061135,NaN,NaN,Inf,NaN
12592,26,2,local,5,0,0.0460302753284101,NaN,NaN,Inf,NaN
12593,26,3,local,5,0,0.0366279098756111,NaN,NaN,Inf,NaN
12594,26,4,local,5,0,0.0152259095983093,NaN,NaN,Inf,NaN
12595,26,5,local,5,0,0.0169620282564387,NaN,NaN,Inf,NaN
12596,26,6,local,5,0,0.0236999170627904,NaN,NaN,Inf,NaN
12597,26,7,local,5,0,0.0345532003663715,NaN,NaN,Inf,NaN
12598,26,8,local,5,0,0.0314080957227514,NaN,NaN,Inf,NaN
12599,26,9,local,5,0,0.0424122174930603,NaN,NaN,Inf,NaN
12600,26,10,local,5,0,0.0112027555797826,NaN,NaN,Inf,NaN
12601,26,1,nonlocal,1,1.63440860215054,0.328315592115617,1.35289771142148,51.0452313562601,0.215997100076064,0.41120223375399
12602,26,2,nonlocal,1,1.85416666666667,0.355919358864888,1.22845446520284,49.0356369282479,0.19995469599151,0.39801523024659
12603,26,3,nonlocal,1,1.75,0.332001600919214,1.31288531793625,55.2570845146643,0.197620000547151,0.411384620250655
12604,26,4,nonlocal,1,1.76041666666667,0.343721904638711,1.29593602904086,51.651928172376,0.20338574238977,0.440597288904509
12605,26,5,nonlocal,1,1.62105263157895,0.338861989318473,1.35465621846861,52.8141464154127,0.220040252804203,0.416498768561777
12606,26,6,nonlocal,1,1.91397849462366,0.357486810604378,1.24038049079271,55.6547948599965,0.200835286856392,0.433542020587734
12607,26,7,nonlocal,1,1.75257731958763,0.352215464386596,1.38527745758562,51.8897698315763,0.207185567286233,0.418119003986541
12608,26,8,nonlocal,1,1.79381443298969,0.375737564041287,1.42760137567988,51.465695629858,0.21594112875936,0.457711825247765
12609,26,9,nonlocal,1,1.71739130434783,0.330054541400008,1.34808789800022,51.3931226812194,0.208895279367094,0.42372652991647
12610,26,10,nonlocal,1,1.82608695652174,0.342788510339468,1.24131172129807,52.1990443512737,0.204040779963969,0.414164290840265
12611,26,1,nonlocal,2,1.63440860215054,0.328315592115617,1.35289771142148,51.0452313562601,0.215997100076064,0.41120223375399
12612,26,2,nonlocal,2,1.85416666666667,0.355919358864888,1.22845446520284,49.0356369282479,0.19995469599151,0.39801523024659
12613,26,3,nonlocal,2,1.75,0.332001600919214,1.31288531793625,55.2570845146643,0.197620000547151,0.411384620250655
12614,26,4,nonlocal,2,1.76041666666667,0.343721904638711,1.29593602904086,51.651928172376,0.20338574238977,0.440597288904509
12615,26,5,nonlocal,2,1.62105263157895,0.338861989318473,1.35465621846861,52.8141464154127,0.220040252804203,0.416498768561777
12616,26,6,nonlocal,2,1.91397849462366,0.357486810604378,1.24038049079271,55.6547948599965,0.200835286856392,0.433542020587734
12617,26,7,nonlocal,2,1.75257731958763,0.352215464386596,1.38527745758562,51.8897698315763,0.207185567286233,0.418119003986541
12618,26,8,nonlocal,2,1.79381443298969,0.375737564041287,1.42760137567988,51.465695629858,0.21594112875936,0.457711825247765
12619,26,9,nonlocal,2,1.71739130434783,0.330054541400008,1.34808789800022,51.3931226812194,0.208895279367094,0.42372652991647
12620,26,10,nonlocal,2,1.82608695652174,0.342788510339468,1.24131172129807,52.1990443512737,0.204040779963969,0.414164290840265
12621,26,1,nonlocal,3,1.63440860215054,0.328315592115617,1.35289771142148,51.0452313562601,0.215997100076064,0.41120223375399
12622,26,2,nonlocal,3,1.85416666666667,0.355919358864888,1.22845446520284,49.0356369282479,0.19995469599151,0.39801523024659
12623,26,3,nonlocal,3,1.75,0.332001600919214,1.31288531793625,55.2570845146643,0.197620000547151,0.411384620250655
12624,26,4,nonlocal,3,1.76041666666667,0.343721904638711,1.29593602904086,51.651928172376,0.20338574238977,0.440597288904509
12625,26,5,nonlocal,3,1.62105263157895,0.338861989318473,1.35465621846861,52.8141464154127,0.220040252804203,0.416498768561777
12626,26,6,nonlocal,3,1.91397849462366,0.357486810604378,1.24038049079271,55.6547948599965,0.200835286856392,0.433542020587734
12627,26,7,nonlocal,3,1.75257731958763,0.352215464386596,1.38527745758562,51.8897698315763,0.207185567286233,0.418119003986541
12628,26,8,nonlocal,3,1.79381443298969,0.375737564041287,1.42760137567988,51.465695629858,0.21594112875936,0.457711825247765
12629,26,9,nonlocal,3,1.71739130434783,0.330054541400008,1.34808789800022,51.3931226812194,0.208895279367094,0.42372652991647
12630,26,10,nonlocal,3,1.82608695652174,0.342788510339468,1.24131172129807,52.1990443512737,0.204040779963969,0.414164290840265
12631,26,1,nonlocal,4,1.63440860215054,0.328315592115617,1.35289771142148,51.0452313562601,0.215997100076064,0.41120223375399
12632,26,2,nonlocal,4,1.85416666666667,0.355919358864888,1.22845446520284,49.0356369282479,0.19995469599151,0.39801523024659
12633,26,3,nonlocal,4,1.75,0.332001600919214,1.31288531793625,55.2570845146643,0.197620000547151,0.411384620250655
